payment_id,customer_id,amount,currency,payment_method,status,failure_reason,attempt_number,customer_success_rate,timestamp
pay_002340,cust_00989,1066.08,INR,NETBANKING,SUCCESS,,1,0.895,2026-06-11 13:47:15.661676
pay_004943,cust_00902,1931.91,INR,WALLET,SUCCESS,,1,0.721,2026-06-11 13:49:15.661676
pay_006934,cust_01657,1794.12,INR,NETBANKING,FAILED,USER_CANCELLED,3,0.472,2026-06-11 13:57:15.661676
pay_000620,cust_00320,2162.69,INR,NETBANKING,SUCCESS,,1,0.937,2026-06-11 14:36:15.661676
pay_007094,cust_00012,4689.16,INR,NETBANKING,SUCCESS,,1,0.985,2026-06-11 14:51:15.661676
pay_008237,cust_00370,3756.57,INR,WALLET,SUCCESS,,1,0.542,2026-06-11 15:16:15.661676
pay_008395,cust_00246,925.28,INR,WALLET,SUCCESS,,1,0.575,2026-06-11 15:19:15.661676
pay_003221,cust_02260,780.46,INR,NETBANKING,SUCCESS,,1,0.468,2026-06-11 15:22:15.661676
pay_000945,cust_00639,7921.29,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.781,2026-06-11 15:38:15.661676
pay_003968,cust_02714,398.73,INR,CARD,SUCCESS,,1,0.776,2026-06-11 15:43:15.661676
pay_008008,cust_01608,5993.37,INR,UPI,FAILED,BANK_ERROR,4,0.54,2026-06-11 16:20:15.661676
pay_003280,cust_02407,2816.49,INR,WALLET,FAILED,LIMIT_EXCEEDED,4,0.932,2026-06-11 16:31:15.661676
pay_000705,cust_02341,520.45,INR,CARD,FAILED,INSUFFICIENT_FUNDS,2,0.975,2026-06-11 16:31:15.661676
pay_002971,cust_01872,391.58,INR,CARD,FAILED,FRAUD_SUSPECTED,1,0.925,2026-06-11 16:37:15.661676
pay_007553,cust_02260,533.54,INR,WALLET,SUCCESS,,1,0.748,2026-06-11 17:12:15.661676
pay_000142,cust_01030,5144.66,INR,CARD,SUCCESS,,1,0.62,2026-06-11 17:20:15.661676
pay_001555,cust_02530,1508.42,INR,CARD,SUCCESS,,1,0.713,2026-06-11 17:24:15.661676
pay_006738,cust_01460,2357.92,INR,NETBANKING,SUCCESS,,1,0.813,2026-06-11 17:41:15.661676
pay_005314,cust_01868,2102.29,INR,UPI,FAILED,INSUFFICIENT_FUNDS,2,0.622,2026-06-11 17:48:15.661676
pay_003575,cust_00741,654.55,INR,UPI,SUCCESS,,1,0.467,2026-06-11 18:00:15.661676
pay_005567,cust_02837,4316.36,INR,CARD,SUCCESS,,1,0.572,2026-06-11 18:08:15.661676
pay_009241,cust_01409,3379.74,INR,NETBANKING,SUCCESS,,1,0.971,2026-06-11 18:11:15.661676
pay_003002,cust_00128,908.41,INR,NETBANKING,SUCCESS,,1,0.897,2026-06-11 18:15:15.661676
pay_008485,cust_00352,8839.3,INR,WALLET,SUCCESS,,1,0.764,2026-06-11 18:15:15.661676
pay_003435,cust_01413,11136.1,INR,WALLET,SUCCESS,,1,0.692,2026-06-11 18:40:15.661676
pay_004376,cust_02342,3031.48,INR,UPI,SUCCESS,,1,0.669,2026-06-11 18:47:15.661676
pay_006186,cust_01629,993.23,INR,NETBANKING,SUCCESS,,1,0.484,2026-06-11 19:19:15.661676
pay_007407,cust_00694,1338.9,INR,NETBANKING,FAILED,TIMEOUT,1,0.69,2026-06-11 19:45:15.661676
pay_006563,cust_01637,1548.99,INR,UPI,SUCCESS,,1,0.727,2026-06-11 19:54:15.661676
pay_007188,cust_01376,9870.49,INR,NETBANKING,SUCCESS,,1,0.814,2026-06-11 19:56:15.661676
pay_008828,cust_00056,2365.34,INR,NETBANKING,SUCCESS,,1,0.917,2026-06-11 20:27:15.661676
pay_006251,cust_00405,1146.24,INR,CARD,SUCCESS,,1,0.538,2026-06-11 20:38:15.661676
pay_006649,cust_01961,4380.79,INR,NETBANKING,SUCCESS,,1,0.832,2026-06-11 20:39:15.661676
pay_009462,cust_00297,1750.25,INR,NETBANKING,SUCCESS,,1,0.471,2026-06-11 20:49:15.661676
pay_004566,cust_02643,1145.38,INR,CARD,SUCCESS,,1,0.972,2026-06-11 21:15:15.661676
pay_004496,cust_00251,6918.14,INR,WALLET,SUCCESS,,1,0.885,2026-06-11 21:22:15.661676
pay_006728,cust_00174,1512.05,INR,NETBANKING,SUCCESS,,1,0.775,2026-06-11 21:38:15.661676
pay_007459,cust_02147,1103.87,INR,CARD,SUCCESS,,1,0.874,2026-06-11 21:44:15.661676
pay_001397,cust_00821,615.42,INR,WALLET,SUCCESS,,1,0.679,2026-06-11 21:56:15.661676
pay_007695,cust_00662,2965.17,INR,UPI,FAILED,INSUFFICIENT_FUNDS,4,0.797,2026-06-11 22:30:15.661676
pay_005811,cust_00196,4370.24,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.696,2026-06-11 22:36:15.661676
pay_005233,cust_02802,776.79,INR,WALLET,SUCCESS,,1,0.766,2026-06-11 22:41:15.661676
pay_008799,cust_00433,4939.2,INR,NETBANKING,SUCCESS,,1,0.935,2026-06-11 23:00:15.661676
pay_001584,cust_02569,1899.5,INR,NETBANKING,SUCCESS,,1,0.802,2026-06-12 00:14:15.661676
pay_001355,cust_02608,1140.01,INR,WALLET,SUCCESS,,1,0.932,2026-06-12 01:02:15.661676
pay_002304,cust_02491,2208.7,INR,UPI,SUCCESS,,1,0.807,2026-06-12 01:19:15.661676
pay_004815,cust_02105,2312.02,INR,UPI,SUCCESS,,1,0.791,2026-06-12 01:25:15.661676
pay_005623,cust_01357,852.37,INR,WALLET,SUCCESS,,1,0.468,2026-06-12 01:27:15.661676
pay_005827,cust_01006,1657.03,INR,NETBANKING,SUCCESS,,1,0.835,2026-06-12 01:42:15.661676
pay_003078,cust_01105,2814.2,INR,WALLET,SUCCESS,,1,0.907,2026-06-12 01:52:15.661676
pay_001645,cust_02856,772.85,INR,UPI,SUCCESS,,1,0.956,2026-06-12 02:19:15.661676
pay_005312,cust_02193,4851.19,INR,WALLET,FAILED,USER_CANCELLED,4,0.863,2026-06-12 02:58:15.661676
pay_000364,cust_02257,2493.32,INR,NETBANKING,SUCCESS,,1,0.782,2026-06-12 03:12:15.661676
pay_000359,cust_02355,2340.63,INR,UPI,FAILED,LIMIT_EXCEEDED,4,0.702,2026-06-12 03:32:15.661676
pay_009406,cust_02929,7664.34,INR,WALLET,SUCCESS,,1,0.738,2026-06-12 03:38:15.661676
pay_006599,cust_02279,440.4,INR,UPI,SUCCESS,,1,0.786,2026-06-12 03:48:15.661676
pay_003331,cust_02558,3755.65,INR,CARD,SUCCESS,,1,0.595,2026-06-12 04:30:15.661676
pay_001012,cust_02197,2117.69,INR,UPI,SUCCESS,,1,0.621,2026-06-12 04:38:15.661676
pay_002675,cust_02340,806.86,INR,CARD,SUCCESS,,1,0.52,2026-06-12 04:39:15.661676
pay_006009,cust_02137,4501.0,INR,NETBANKING,FAILED,USER_CANCELLED,2,0.979,2026-06-12 04:44:15.661676
pay_002518,cust_00345,306.3,INR,UPI,SUCCESS,,1,0.792,2026-06-12 05:08:15.661676
pay_005750,cust_02985,827.89,INR,CARD,SUCCESS,,1,0.663,2026-06-12 05:13:15.661676
pay_008099,cust_01118,2561.73,INR,WALLET,SUCCESS,,1,0.479,2026-06-12 05:15:15.661676
pay_008667,cust_01559,824.18,INR,NETBANKING,SUCCESS,,1,0.805,2026-06-12 05:24:15.661676
pay_003114,cust_00684,687.06,INR,WALLET,SUCCESS,,1,0.562,2026-06-12 05:32:15.661676
pay_005064,cust_01161,618.41,INR,NETBANKING,SUCCESS,,1,0.55,2026-06-12 05:32:15.661676
pay_002154,cust_01888,2174.51,INR,UPI,SUCCESS,,1,0.53,2026-06-12 05:38:15.661676
pay_006184,cust_02482,8624.26,INR,CARD,FAILED,FRAUD_SUSPECTED,2,0.925,2026-06-12 05:59:15.661676
pay_002430,cust_01077,1384.01,INR,UPI,SUCCESS,,1,0.767,2026-06-12 06:33:15.661676
pay_008313,cust_02740,2194.38,INR,CARD,SUCCESS,,1,0.89,2026-06-12 06:50:15.661676
pay_009488,cust_01903,4703.88,INR,WALLET,SUCCESS,,1,0.522,2026-06-12 06:55:15.661676
pay_006797,cust_00993,6193.86,INR,CARD,SUCCESS,,1,0.834,2026-06-12 06:55:15.661676
pay_004360,cust_02105,3115.6,INR,WALLET,SUCCESS,,1,0.655,2026-06-12 06:59:15.661676
pay_007057,cust_01490,1456.38,INR,CARD,SUCCESS,,1,0.736,2026-06-12 07:00:15.661676
pay_008613,cust_02838,2153.77,INR,NETBANKING,SUCCESS,,1,0.752,2026-06-12 07:09:15.661676
pay_005329,cust_02845,2645.12,INR,CARD,SUCCESS,,1,0.763,2026-06-12 07:36:15.661676
pay_002262,cust_00291,2498.47,INR,UPI,SUCCESS,,1,0.611,2026-06-12 07:37:15.661676
pay_005079,cust_00854,2362.68,INR,WALLET,SUCCESS,,1,0.926,2026-06-12 07:49:15.661676
pay_001852,cust_00476,7481.95,INR,NETBANKING,SUCCESS,,1,0.965,2026-06-12 08:06:15.661676
pay_003070,cust_02193,3146.92,INR,NETBANKING,SUCCESS,,1,0.95,2026-06-12 08:07:15.661676
pay_003898,cust_02570,3192.12,INR,UPI,SUCCESS,,1,0.562,2026-06-12 08:28:15.661676
pay_001840,cust_02936,1530.74,INR,UPI,SUCCESS,,1,0.497,2026-06-12 09:05:15.661676
pay_000866,cust_01356,1325.89,INR,NETBANKING,SUCCESS,,1,0.577,2026-06-12 09:51:15.661676
pay_006813,cust_01211,925.26,INR,CARD,SUCCESS,,1,0.559,2026-06-12 09:57:15.661676
pay_004046,cust_02051,1297.14,INR,WALLET,SUCCESS,,1,0.708,2026-06-12 10:03:15.661676
pay_000360,cust_02120,932.82,INR,NETBANKING,FAILED,USER_CANCELLED,2,0.865,2026-06-12 10:07:15.661676
pay_000033,cust_02182,1788.62,INR,CARD,SUCCESS,,1,0.961,2026-06-12 10:14:15.661676
pay_005056,cust_02128,737.14,INR,CARD,SUCCESS,,1,0.524,2026-06-12 10:58:15.661676
pay_006233,cust_01049,1560.52,INR,CARD,SUCCESS,,1,0.543,2026-06-12 11:10:15.661676
pay_002101,cust_02367,2443.36,INR,WALLET,FAILED,NETWORK_ERROR,2,0.668,2026-06-12 11:17:15.661676
pay_006235,cust_01851,1514.1,INR,CARD,SUCCESS,,1,0.471,2026-06-12 11:34:15.661676
pay_004048,cust_00033,17183.82,INR,WALLET,SUCCESS,,1,0.544,2026-06-12 11:45:15.661676
pay_000268,cust_01764,575.87,INR,CARD,SUCCESS,,1,0.83,2026-06-12 11:58:15.661676
pay_002384,cust_02513,1739.02,INR,NETBANKING,SUCCESS,,1,0.461,2026-06-12 12:02:15.661676
pay_008617,cust_01807,545.78,INR,UPI,SUCCESS,,1,0.693,2026-06-12 12:24:15.661676
pay_005496,cust_00095,651.61,INR,NETBANKING,SUCCESS,,1,0.827,2026-06-12 12:26:15.661676
pay_009701,cust_00396,1485.05,INR,CARD,SUCCESS,,1,0.957,2026-06-12 12:28:15.661676
pay_002245,cust_02699,6593.04,INR,NETBANKING,SUCCESS,,1,0.768,2026-06-12 12:29:15.661676
pay_008942,cust_01936,7890.8,INR,WALLET,SUCCESS,,1,0.794,2026-06-12 12:37:15.661676
pay_009658,cust_02597,414.25,INR,UPI,SUCCESS,,1,0.49,2026-06-12 13:07:15.661676
pay_003522,cust_00614,246.01,INR,UPI,SUCCESS,,1,0.728,2026-06-12 13:10:15.661676
pay_006305,cust_02383,380.74,INR,NETBANKING,FAILED,NETWORK_ERROR,1,0.843,2026-06-12 13:31:15.661676
pay_003595,cust_01689,4951.21,INR,CARD,SUCCESS,,1,0.602,2026-06-12 13:43:15.661676
pay_003372,cust_02849,694.9,INR,NETBANKING,SUCCESS,,1,0.67,2026-06-12 13:52:15.661676
pay_008370,cust_02625,2183.83,INR,CARD,SUCCESS,,1,0.462,2026-06-12 14:01:15.661676
pay_007275,cust_01734,5705.26,INR,WALLET,SUCCESS,,1,0.714,2026-06-12 14:47:15.661676
pay_003553,cust_00567,2385.99,INR,CARD,SUCCESS,,1,0.889,2026-06-12 15:12:15.661676
pay_000372,cust_01415,2692.97,INR,WALLET,SUCCESS,,1,0.728,2026-06-12 15:25:15.661676
pay_006708,cust_02915,1855.51,INR,NETBANKING,SUCCESS,,1,0.759,2026-06-12 15:26:15.661676
pay_006495,cust_00658,795.63,INR,NETBANKING,SUCCESS,,1,0.808,2026-06-12 15:54:15.661676
pay_005259,cust_00568,491.96,INR,UPI,SUCCESS,,1,0.613,2026-06-12 15:55:15.661676
pay_001548,cust_02691,2301.77,INR,WALLET,FAILED,LIMIT_EXCEEDED,4,0.968,2026-06-12 16:17:15.661676
pay_002394,cust_01548,1074.9,INR,WALLET,SUCCESS,,1,0.923,2026-06-12 16:21:15.661676
pay_000978,cust_02567,260.06,INR,CARD,SUCCESS,,1,0.542,2026-06-12 16:32:15.661676
pay_001941,cust_01638,2313.32,INR,WALLET,SUCCESS,,1,0.508,2026-06-12 16:51:15.661676
pay_003816,cust_01689,430.74,INR,NETBANKING,SUCCESS,,1,0.601,2026-06-12 17:02:15.661676
pay_007820,cust_00770,2180.71,INR,CARD,SUCCESS,,1,0.651,2026-06-12 17:28:15.661676
pay_004714,cust_01839,2405.66,INR,UPI,FAILED,NETWORK_ERROR,4,0.622,2026-06-12 17:49:15.661676
pay_003906,cust_00394,1397.41,INR,CARD,SUCCESS,,1,0.819,2026-06-12 18:10:15.661676
pay_001993,cust_00056,4680.36,INR,UPI,SUCCESS,,1,0.495,2026-06-12 18:30:15.661676
pay_003434,cust_02743,1671.82,INR,NETBANKING,SUCCESS,,1,0.745,2026-06-12 18:54:15.661676
pay_004740,cust_02227,3169.08,INR,WALLET,SUCCESS,,1,0.781,2026-06-12 18:59:15.661676
pay_003248,cust_02749,1005.74,INR,CARD,SUCCESS,,1,0.575,2026-06-12 19:06:15.661676
pay_003290,cust_00857,1435.93,INR,CARD,SUCCESS,,1,0.483,2026-06-12 19:29:15.661676
pay_007372,cust_00437,1894.23,INR,CARD,SUCCESS,,1,0.953,2026-06-12 19:42:15.661676
pay_007273,cust_01865,3729.28,INR,NETBANKING,SUCCESS,,1,0.705,2026-06-12 20:39:15.661676
pay_003034,cust_00604,824.0,INR,NETBANKING,SUCCESS,,1,0.661,2026-06-12 20:46:15.661676
pay_008189,cust_01158,3120.88,INR,CARD,SUCCESS,,1,0.769,2026-06-12 20:51:15.661676
pay_000100,cust_00498,1498.67,INR,WALLET,SUCCESS,,1,0.81,2026-06-12 21:03:15.661676
pay_001269,cust_00998,1003.83,INR,UPI,SUCCESS,,1,0.908,2026-06-12 21:07:15.661676
pay_006367,cust_00714,1484.65,INR,NETBANKING,SUCCESS,,1,0.645,2026-06-12 21:28:15.661676
pay_000878,cust_00915,2162.52,INR,NETBANKING,SUCCESS,,1,0.726,2026-06-12 22:14:15.661676
pay_008190,cust_02523,3855.52,INR,CARD,SUCCESS,,1,0.644,2026-06-12 22:20:15.661676
pay_008995,cust_02208,1780.31,INR,WALLET,SUCCESS,,1,0.464,2026-06-12 22:29:15.661676
pay_006492,cust_00984,875.4,INR,WALLET,SUCCESS,,1,0.791,2026-06-12 22:30:15.661676
pay_006048,cust_00493,6162.88,INR,WALLET,SUCCESS,,1,0.49,2026-06-12 22:46:15.661676
pay_007123,cust_02412,1233.64,INR,WALLET,SUCCESS,,1,0.724,2026-06-12 22:46:15.661676
pay_009975,cust_02059,6076.93,INR,WALLET,FAILED,BANK_ERROR,1,0.566,2026-06-12 23:20:15.661676
pay_002671,cust_01701,1035.44,INR,WALLET,SUCCESS,,1,0.887,2026-06-12 23:22:15.661676
pay_004612,cust_02537,359.26,INR,CARD,SUCCESS,,1,0.902,2026-06-12 23:31:15.661676
pay_008636,cust_01624,710.38,INR,WALLET,SUCCESS,,1,0.678,2026-06-12 23:41:15.661676
pay_001126,cust_01200,722.65,INR,WALLET,SUCCESS,,1,0.914,2026-06-12 23:41:15.661676
pay_003922,cust_00692,2163.29,INR,WALLET,SUCCESS,,1,0.9,2026-06-13 00:00:15.661676
pay_006076,cust_02949,975.89,INR,UPI,SUCCESS,,1,0.901,2026-06-13 00:01:15.661676
pay_004724,cust_02731,1418.21,INR,CARD,SUCCESS,,1,0.964,2026-06-13 00:26:15.661676
pay_003717,cust_01120,24208.87,INR,WALLET,FAILED,INSUFFICIENT_FUNDS,3,0.91,2026-06-13 00:28:15.661676
pay_004915,cust_02359,653.58,INR,WALLET,SUCCESS,,1,0.632,2026-06-13 00:31:15.661676
pay_004597,cust_02911,1448.04,INR,WALLET,SUCCESS,,1,0.543,2026-06-13 00:37:15.661676
pay_004863,cust_02063,1043.56,INR,NETBANKING,SUCCESS,,1,0.496,2026-06-13 01:16:15.661676
pay_004298,cust_00774,2000.22,INR,UPI,SUCCESS,,1,0.566,2026-06-13 01:29:15.661676
pay_005379,cust_01303,2942.42,INR,UPI,SUCCESS,,1,0.786,2026-06-13 01:56:15.661676
pay_000568,cust_02108,807.17,INR,UPI,FAILED,USER_CANCELLED,1,0.986,2026-06-13 01:57:15.661676
pay_004307,cust_01347,1092.23,INR,WALLET,SUCCESS,,1,0.517,2026-06-13 02:23:15.661676
pay_007319,cust_01182,2402.51,INR,CARD,SUCCESS,,1,0.89,2026-06-13 02:38:15.661676
pay_003110,cust_00275,405.11,INR,WALLET,SUCCESS,,1,0.699,2026-06-13 02:39:15.661676
pay_003512,cust_01362,896.57,INR,UPI,FAILED,BANK_ERROR,1,0.473,2026-06-13 03:08:15.661676
pay_003805,cust_00985,885.16,INR,UPI,FAILED,BANK_ERROR,3,0.453,2026-06-13 03:24:15.661676
pay_004055,cust_01458,799.71,INR,UPI,SUCCESS,,1,0.56,2026-06-13 03:39:15.661676
pay_000857,cust_02186,929.01,INR,CARD,SUCCESS,,1,0.88,2026-06-13 03:41:15.661676
pay_001292,cust_00245,13285.12,INR,NETBANKING,SUCCESS,,1,0.701,2026-06-13 03:57:15.661676
pay_005219,cust_01410,1198.56,INR,CARD,SUCCESS,,1,0.495,2026-06-13 04:25:15.661676
pay_004487,cust_01315,2531.48,INR,UPI,SUCCESS,,1,0.491,2026-06-13 04:38:15.661676
pay_008842,cust_02522,3215.31,INR,UPI,SUCCESS,,1,0.739,2026-06-13 04:50:15.661676
pay_000588,cust_01506,916.1,INR,NETBANKING,SUCCESS,,1,0.889,2026-06-13 05:19:15.661676
pay_000656,cust_01146,1895.76,INR,WALLET,SUCCESS,,1,0.797,2026-06-13 05:33:15.661676
pay_008210,cust_01997,2379.22,INR,WALLET,SUCCESS,,1,0.556,2026-06-13 06:26:15.661676
pay_008904,cust_02198,2055.38,INR,WALLET,SUCCESS,,1,0.799,2026-06-13 06:51:15.661676
pay_002499,cust_00317,3402.61,INR,CARD,SUCCESS,,1,0.474,2026-06-13 07:24:15.661676
pay_002012,cust_02608,982.22,INR,NETBANKING,SUCCESS,,1,0.803,2026-06-13 07:42:15.661676
pay_004850,cust_01143,2653.11,INR,NETBANKING,SUCCESS,,1,0.61,2026-06-13 07:53:15.661676
pay_005647,cust_01169,1112.03,INR,NETBANKING,SUCCESS,,1,0.908,2026-06-13 07:58:15.661676
pay_004176,cust_02355,2679.02,INR,UPI,SUCCESS,,1,0.56,2026-06-13 08:01:15.661676
pay_000106,cust_02213,2497.99,INR,UPI,SUCCESS,,1,0.657,2026-06-13 08:02:15.661676
pay_002550,cust_00119,9611.87,INR,CARD,SUCCESS,,1,0.722,2026-06-13 08:28:15.661676
pay_002214,cust_01790,1259.32,INR,UPI,SUCCESS,,1,0.825,2026-06-13 08:33:15.661676
pay_008007,cust_02085,1961.33,INR,NETBANKING,SUCCESS,,1,0.688,2026-06-13 08:44:15.661676
pay_005139,cust_00308,1039.11,INR,UPI,SUCCESS,,1,0.603,2026-06-13 09:15:15.661676
pay_006779,cust_01171,3495.68,INR,WALLET,SUCCESS,,1,0.79,2026-06-13 09:22:15.661676
pay_004668,cust_01240,6851.9,INR,CARD,SUCCESS,,1,0.825,2026-06-13 09:24:15.661676
pay_000525,cust_01676,981.8,INR,WALLET,SUCCESS,,1,0.581,2026-06-13 09:48:15.661676
pay_003024,cust_00416,4551.08,INR,CARD,SUCCESS,,1,0.979,2026-06-13 09:51:15.661676
pay_006177,cust_02107,1594.6,INR,UPI,FAILED,USER_CANCELLED,1,0.475,2026-06-13 10:06:15.661676
pay_007212,cust_00648,1336.47,INR,UPI,SUCCESS,,1,0.956,2026-06-13 10:22:15.661676
pay_007960,cust_00720,1333.6,INR,CARD,SUCCESS,,1,0.826,2026-06-13 10:30:15.661676
pay_003068,cust_01283,1834.86,INR,UPI,SUCCESS,,1,0.645,2026-06-13 11:00:15.661676
pay_009525,cust_00633,864.47,INR,WALLET,SUCCESS,,1,0.939,2026-06-13 11:17:15.661676
pay_006192,cust_00736,764.25,INR,NETBANKING,SUCCESS,,1,0.738,2026-06-13 11:24:15.661676
pay_007252,cust_02233,1002.62,INR,UPI,SUCCESS,,1,0.688,2026-06-13 11:26:15.661676
pay_004226,cust_00698,2740.57,INR,NETBANKING,SUCCESS,,1,0.619,2026-06-13 11:28:15.661676
pay_000592,cust_00356,1233.82,INR,UPI,SUCCESS,,1,0.768,2026-06-13 11:37:15.661676
pay_009751,cust_02976,1226.96,INR,CARD,FAILED,LIMIT_EXCEEDED,3,0.984,2026-06-13 12:06:15.661676
pay_002631,cust_01046,2292.18,INR,UPI,SUCCESS,,1,0.672,2026-06-13 12:11:15.661676
pay_004922,cust_02573,2308.13,INR,UPI,SUCCESS,,1,0.683,2026-06-13 12:22:15.661676
pay_002467,cust_00730,981.78,INR,NETBANKING,SUCCESS,,1,0.674,2026-06-13 12:31:15.661676
pay_009169,cust_02449,2248.7,INR,UPI,SUCCESS,,1,0.451,2026-06-13 12:34:15.661676
pay_009970,cust_00095,1009.58,INR,NETBANKING,SUCCESS,,1,0.764,2026-06-13 12:55:15.661676
pay_009505,cust_02734,7930.19,INR,CARD,SUCCESS,,1,0.801,2026-06-13 13:25:15.661676
pay_003591,cust_00640,4250.12,INR,UPI,FAILED,TIMEOUT,4,0.516,2026-06-13 13:26:15.661676
pay_009210,cust_02800,3674.84,INR,NETBANKING,SUCCESS,,1,0.55,2026-06-13 13:41:15.661676
pay_002354,cust_02730,606.22,INR,NETBANKING,SUCCESS,,1,0.748,2026-06-13 13:47:15.661676
pay_007718,cust_02528,4641.23,INR,NETBANKING,SUCCESS,,1,0.909,2026-06-13 13:48:15.661676
pay_005710,cust_02448,8258.42,INR,UPI,SUCCESS,,1,0.781,2026-06-13 14:34:15.661676
pay_008701,cust_01262,6461.52,INR,UPI,SUCCESS,,1,0.866,2026-06-13 14:42:15.661676
pay_002910,cust_02490,4942.96,INR,NETBANKING,SUCCESS,,1,0.959,2026-06-13 14:49:15.661676
pay_005852,cust_01084,1241.2,INR,UPI,FAILED,USER_CANCELLED,4,0.682,2026-06-13 14:51:15.661676
pay_002418,cust_02310,2374.33,INR,CARD,SUCCESS,,1,0.82,2026-06-13 14:54:15.661676
pay_003988,cust_00888,1166.12,INR,CARD,FAILED,TIMEOUT,1,0.793,2026-06-13 15:10:15.661676
pay_002693,cust_02093,1752.07,INR,CARD,SUCCESS,,1,0.57,2026-06-13 15:20:15.661676
pay_004119,cust_01431,1256.6,INR,UPI,SUCCESS,,1,0.522,2026-06-13 15:26:15.661676
pay_001490,cust_02910,4964.5,INR,WALLET,SUCCESS,,1,0.619,2026-06-13 15:31:15.661676
pay_003588,cust_01859,867.4,INR,UPI,SUCCESS,,1,0.679,2026-06-13 15:42:15.661676
pay_008341,cust_02534,1938.97,INR,WALLET,SUCCESS,,1,0.567,2026-06-13 15:49:15.661676
pay_001203,cust_02829,1993.88,INR,UPI,SUCCESS,,1,0.734,2026-06-13 16:09:15.661676
pay_000571,cust_01609,1834.88,INR,WALLET,SUCCESS,,1,0.595,2026-06-13 16:20:15.661676
pay_009178,cust_00675,1179.96,INR,UPI,FAILED,NETWORK_ERROR,4,0.493,2026-06-13 16:22:15.661676
pay_007752,cust_02310,2329.86,INR,UPI,SUCCESS,,1,0.571,2026-06-13 16:25:15.661676
pay_005431,cust_00412,1044.36,INR,UPI,SUCCESS,,1,0.64,2026-06-13 16:29:15.661676
pay_003664,cust_00419,2321.35,INR,WALLET,SUCCESS,,1,0.954,2026-06-13 16:42:15.661676
pay_009375,cust_00043,946.26,INR,CARD,SUCCESS,,1,0.671,2026-06-13 16:52:15.661676
pay_001742,cust_00827,1579.62,INR,UPI,SUCCESS,,1,0.895,2026-06-13 17:28:15.661676
pay_004180,cust_01099,1374.3,INR,WALLET,SUCCESS,,1,0.672,2026-06-13 17:32:15.661676
pay_004877,cust_02711,618.9,INR,CARD,SUCCESS,,1,0.869,2026-06-13 17:59:15.661676
pay_002681,cust_00747,3112.91,INR,UPI,SUCCESS,,1,0.901,2026-06-13 18:03:15.661676
pay_008771,cust_00177,1339.31,INR,NETBANKING,SUCCESS,,1,0.672,2026-06-13 18:06:15.661676
pay_004806,cust_00972,504.36,INR,UPI,SUCCESS,,1,0.463,2026-06-13 18:30:15.661676
pay_002824,cust_01179,587.48,INR,CARD,SUCCESS,,1,0.621,2026-06-13 18:56:15.661676
pay_001395,cust_00349,1349.84,INR,UPI,SUCCESS,,1,0.825,2026-06-13 18:57:15.661676
pay_008566,cust_02530,1834.64,INR,NETBANKING,SUCCESS,,1,0.978,2026-06-13 19:11:15.661676
pay_007570,cust_00288,1133.45,INR,NETBANKING,FAILED,NETWORK_ERROR,1,0.55,2026-06-13 20:10:15.661676
pay_001618,cust_00689,990.85,INR,NETBANKING,SUCCESS,,1,0.865,2026-06-13 20:24:15.661676
pay_004348,cust_01628,509.92,INR,UPI,SUCCESS,,1,0.566,2026-06-13 20:29:15.661676
pay_007177,cust_02905,4673.49,INR,CARD,SUCCESS,,1,0.758,2026-06-13 20:31:15.661676
pay_008146,cust_01729,1771.97,INR,NETBANKING,SUCCESS,,1,0.53,2026-06-13 20:44:15.661676
pay_004324,cust_02599,764.07,INR,CARD,SUCCESS,,1,0.744,2026-06-13 20:46:15.661676
pay_002762,cust_02081,950.08,INR,WALLET,SUCCESS,,1,0.979,2026-06-13 20:50:15.661676
pay_005872,cust_01905,2135.93,INR,WALLET,SUCCESS,,1,0.652,2026-06-13 21:10:15.661676
pay_005774,cust_00707,926.23,INR,NETBANKING,SUCCESS,,1,0.602,2026-06-13 21:36:15.661676
pay_008445,cust_02026,2101.61,INR,CARD,FAILED,TIMEOUT,1,0.795,2026-06-13 21:39:15.661676
pay_001856,cust_01887,1057.33,INR,NETBANKING,SUCCESS,,1,0.61,2026-06-13 21:52:15.661676
pay_003987,cust_01076,2814.44,INR,CARD,SUCCESS,,1,0.974,2026-06-13 22:50:15.661676
pay_003570,cust_02494,3726.46,INR,UPI,SUCCESS,,1,0.792,2026-06-13 22:55:15.661676
pay_007084,cust_01216,1073.3,INR,CARD,SUCCESS,,1,0.831,2026-06-13 23:08:15.661676
pay_006400,cust_00998,574.19,INR,NETBANKING,FAILED,FRAUD_SUSPECTED,1,0.502,2026-06-13 23:18:15.661676
pay_006557,cust_02601,1658.2,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,0.589,2026-06-13 23:19:15.661676
pay_005551,cust_00893,830.3,INR,CARD,FAILED,FRAUD_SUSPECTED,3,0.507,2026-06-13 23:36:15.661676
pay_000199,cust_01536,1894.23,INR,WALLET,SUCCESS,,1,0.673,2026-06-13 23:46:15.661676
pay_005279,cust_00466,971.95,INR,CARD,SUCCESS,,1,0.65,2026-06-13 23:46:15.661676
pay_002740,cust_01658,3580.22,INR,NETBANKING,SUCCESS,,1,0.738,2026-06-14 00:11:15.661676
pay_000958,cust_01561,2605.56,INR,CARD,SUCCESS,,1,0.849,2026-06-14 00:22:15.661676
