payment_id,amount,payment_method,failure_reason,attempt_number,customer_success_rate,action,recovery_success,simulated_probability
pay_003599,2365.91,WALLET,LIMIT_EXCEEDED,3,0.679,SEND_REMINDER,1,0.4495
pay_008683,468.8,UPI,TIMEOUT,1,0.82,RETRY,0,0.74
pay_008683,468.8,UPI,TIMEOUT,1,0.82,SEND_REMINDER,0,0.51
pay_005122,1275.48,WALLET,BANK_ERROR,1,0.561,RETRY,1,0.6805000000000001
pay_005122,1275.48,WALLET,BANK_ERROR,1,0.561,SEND_REMINDER,0,0.35050000000000003
pay_001111,1552.24,NETBANKING,USER_CANCELLED,2,0.919,RETRY,1,0.5895000000000001
pay_001111,1552.24,NETBANKING,USER_CANCELLED,2,0.919,SEND_REMINDER,1,0.7195
pay_002462,3275.24,UPI,BANK_ERROR,1,0.549,RETRY,1,0.6745000000000001
pay_002462,3275.24,UPI,BANK_ERROR,1,0.549,SEND_REMINDER,0,0.34450000000000003
pay_004013,822.22,UPI,INSUFFICIENT_FUNDS,1,0.539,RETRY,0,0.2695
pay_004013,822.22,UPI,INSUFFICIENT_FUNDS,1,0.539,SEND_REMINDER,1,0.5695000000000001
pay_008913,1512.59,UPI,BANK_ERROR,1,0.773,RETRY,1,0.7865
pay_008913,1512.59,UPI,BANK_ERROR,1,0.773,SEND_REMINDER,0,0.4565
pay_006152,891.61,CARD,INSUFFICIENT_FUNDS,1,0.892,RETRY,0,0.446
pay_006152,891.61,CARD,INSUFFICIENT_FUNDS,1,0.892,SEND_REMINDER,1,0.746
pay_001045,1574.82,WALLET,FRAUD_SUSPECTED,3,0.878,RETRY,0,0.01
pay_001045,1574.82,WALLET,FRAUD_SUSPECTED,3,0.878,SEND_REMINDER,0,0.01
pay_001733,1780.17,NETBANKING,LIMIT_EXCEEDED,3,0.5,RETRY,0,0.06
pay_001733,1780.17,NETBANKING,LIMIT_EXCEEDED,3,0.5,SEND_REMINDER,0,0.36
pay_004137,1728.94,CARD,TIMEOUT,4,0.689,RETRY,1,0.46449999999999986
pay_004137,1728.94,CARD,TIMEOUT,4,0.689,SEND_REMINDER,0,0.2345
pay_006633,1319.88,UPI,USER_CANCELLED,2,0.597,RETRY,1,0.42850000000000005
pay_006633,1319.88,UPI,USER_CANCELLED,2,0.597,SEND_REMINDER,1,0.5585
pay_006008,508.52,WALLET,BANK_ERROR,1,0.792,RETRY,1,0.796
pay_006008,508.52,WALLET,BANK_ERROR,1,0.792,SEND_REMINDER,0,0.466
pay_006861,933.87,NETBANKING,BANK_ERROR,2,0.72,RETRY,1,0.69
pay_006861,933.87,NETBANKING,BANK_ERROR,2,0.72,SEND_REMINDER,0,0.36
pay_004895,771.72,UPI,INSUFFICIENT_FUNDS,4,0.666,RETRY,1,0.123
pay_004895,771.72,UPI,INSUFFICIENT_FUNDS,4,0.666,SEND_REMINDER,0,0.423
pay_002138,6243.0,UPI,INSUFFICIENT_FUNDS,4,0.622,RETRY,0,0.10099999999999998
pay_002138,6243.0,UPI,INSUFFICIENT_FUNDS,4,0.622,SEND_REMINDER,0,0.40099999999999997
pay_008049,642.59,UPI,INSUFFICIENT_FUNDS,1,0.776,RETRY,1,0.388
pay_008049,642.59,UPI,INSUFFICIENT_FUNDS,1,0.776,SEND_REMINDER,1,0.6880000000000001
pay_005522,1065.04,NETBANKING,FRAUD_SUSPECTED,2,0.871,RETRY,0,0.02550000000000001
pay_005522,1065.04,NETBANKING,FRAUD_SUSPECTED,2,0.871,SEND_REMINDER,0,0.02550000000000001
pay_002976,1967.67,UPI,LIMIT_EXCEEDED,3,0.833,RETRY,0,0.22649999999999998
pay_002976,1967.67,UPI,LIMIT_EXCEEDED,3,0.833,SEND_REMINDER,0,0.5265
pay_006278,1561.15,WALLET,USER_CANCELLED,2,0.702,RETRY,0,0.48100000000000004
pay_006278,1561.15,WALLET,USER_CANCELLED,2,0.702,SEND_REMINDER,0,0.611
pay_004377,271.15,UPI,USER_CANCELLED,4,0.757,RETRY,1,0.3685
pay_004377,271.15,UPI,USER_CANCELLED,4,0.757,SEND_REMINDER,1,0.4984999999999999
pay_007954,594.77,WALLET,TIMEOUT,3,0.71,RETRY,0,0.5449999999999999
pay_007954,594.77,WALLET,TIMEOUT,3,0.71,SEND_REMINDER,0,0.315
pay_000082,2405.93,CARD,NETWORK_ERROR,1,0.772,RETRY,1,0.756
pay_000082,2405.93,CARD,NETWORK_ERROR,1,0.772,SEND_REMINDER,0,0.48600000000000004
pay_002953,2626.31,UPI,INSUFFICIENT_FUNDS,2,0.664,RETRY,0,0.262
pay_002953,2626.31,UPI,INSUFFICIENT_FUNDS,2,0.664,SEND_REMINDER,0,0.562
pay_006781,4729.36,NETBANKING,BANK_ERROR,4,0.52,RETRY,1,0.45
pay_006781,4729.36,NETBANKING,BANK_ERROR,4,0.52,SEND_REMINDER,0,0.12
pay_001500,2904.51,CARD,BANK_ERROR,2,0.675,RETRY,0,0.6675
pay_001500,2904.51,CARD,BANK_ERROR,2,0.675,SEND_REMINDER,1,0.3375
pay_008149,2232.78,NETBANKING,LIMIT_EXCEEDED,1,0.908,RETRY,1,0.404
pay_008149,2232.78,NETBANKING,LIMIT_EXCEEDED,1,0.908,SEND_REMINDER,1,0.704
pay_002207,5927.11,WALLET,NETWORK_ERROR,1,0.706,RETRY,1,0.723
pay_002207,5927.11,WALLET,NETWORK_ERROR,1,0.706,SEND_REMINDER,0,0.453
pay_000251,659.38,UPI,CARD_EXPIRED,1,0.672,RETRY,0,0.18600000000000005
pay_000251,659.38,UPI,CARD_EXPIRED,1,0.672,SEND_REMINDER,1,0.706
pay_004728,1223.19,CARD,CARD_EXPIRED,2,0.566,RETRY,0,0.063
pay_004728,1223.19,CARD,CARD_EXPIRED,2,0.566,SEND_REMINDER,0,0.583
pay_004247,2062.01,WALLET,TIMEOUT,2,0.563,RETRY,1,0.5414999999999999
pay_004247,2062.01,WALLET,TIMEOUT,2,0.563,SEND_REMINDER,0,0.3115
pay_006419,2678.89,WALLET,INSUFFICIENT_FUNDS,4,0.629,RETRY,0,0.10449999999999998
pay_006419,2678.89,WALLET,INSUFFICIENT_FUNDS,4,0.629,SEND_REMINDER,0,0.4045
pay_006084,2012.57,NETBANKING,INSUFFICIENT_FUNDS,1,0.81,RETRY,0,0.405
pay_006084,2012.57,NETBANKING,INSUFFICIENT_FUNDS,1,0.81,SEND_REMINDER,1,0.7050000000000001
pay_001107,2951.94,WALLET,USER_CANCELLED,4,0.499,RETRY,0,0.23950000000000005
pay_001107,2951.94,WALLET,USER_CANCELLED,4,0.499,SEND_REMINDER,0,0.3694999999999999
pay_001503,939.59,NETBANKING,BANK_ERROR,3,0.533,RETRY,0,0.5265000000000001
pay_001503,939.59,NETBANKING,BANK_ERROR,3,0.533,SEND_REMINDER,0,0.1965
pay_007890,1458.97,UPI,TIMEOUT,3,0.983,RETRY,1,0.6814999999999999
pay_007890,1458.97,UPI,TIMEOUT,3,0.983,SEND_REMINDER,1,0.4515
pay_004108,5352.22,NETBANKING,NETWORK_ERROR,2,0.941,RETRY,1,0.7705
pay_004108,5352.22,NETBANKING,NETWORK_ERROR,2,0.941,SEND_REMINDER,0,0.5005
pay_007368,1242.06,WALLET,CARD_EXPIRED,3,0.632,RETRY,0,0.026000000000000023
pay_007368,1242.06,WALLET,CARD_EXPIRED,3,0.632,SEND_REMINDER,1,0.5459999999999999
pay_000365,3140.43,CARD,BANK_ERROR,3,0.905,RETRY,1,0.7125
pay_000365,3140.43,CARD,BANK_ERROR,3,0.905,SEND_REMINDER,0,0.38249999999999995
pay_006920,1763.02,NETBANKING,INSUFFICIENT_FUNDS,4,0.559,RETRY,0,0.0695
pay_006920,1763.02,NETBANKING,INSUFFICIENT_FUNDS,4,0.559,SEND_REMINDER,0,0.3695000000000001
pay_008203,1173.44,WALLET,INSUFFICIENT_FUNDS,4,0.798,RETRY,0,0.189
pay_008203,1173.44,WALLET,INSUFFICIENT_FUNDS,4,0.798,SEND_REMINDER,1,0.48900000000000005
pay_005753,5501.51,CARD,NETWORK_ERROR,2,0.921,RETRY,1,0.7605
pay_005753,5501.51,CARD,NETWORK_ERROR,2,0.921,SEND_REMINDER,1,0.4905
pay_000688,1339.62,NETBANKING,USER_CANCELLED,1,0.683,RETRY,0,0.5415000000000001
pay_000688,1339.62,NETBANKING,USER_CANCELLED,1,0.683,SEND_REMINDER,1,0.6715
pay_006266,2021.76,NETBANKING,BANK_ERROR,3,0.754,RETRY,1,0.637
pay_006266,2021.76,NETBANKING,BANK_ERROR,3,0.754,SEND_REMINDER,1,0.307
pay_007711,2359.43,WALLET,CARD_EXPIRED,4,0.633,RETRY,0,0.01
pay_007711,2359.43,WALLET,CARD_EXPIRED,4,0.633,SEND_REMINDER,1,0.4765
pay_009224,531.75,NETBANKING,CARD_EXPIRED,4,0.547,RETRY,0,0.01
pay_009224,531.75,NETBANKING,CARD_EXPIRED,4,0.547,SEND_REMINDER,1,0.43349999999999994
pay_008708,2508.18,WALLET,NETWORK_ERROR,3,0.769,RETRY,0,0.6144999999999999
pay_008708,2508.18,WALLET,NETWORK_ERROR,3,0.769,SEND_REMINDER,0,0.34450000000000003
pay_008401,2180.03,CARD,INSUFFICIENT_FUNDS,3,0.843,RETRY,0,0.2815
pay_008401,2180.03,CARD,INSUFFICIENT_FUNDS,3,0.843,SEND_REMINDER,1,0.5815
pay_003089,379.6,WALLET,TIMEOUT,2,0.799,RETRY,1,0.6595
pay_003089,379.6,WALLET,TIMEOUT,2,0.799,SEND_REMINDER,1,0.42950000000000005
pay_003834,579.18,UPI,BANK_ERROR,3,0.885,RETRY,0,0.7025
pay_003834,579.18,UPI,BANK_ERROR,3,0.885,SEND_REMINDER,0,0.37249999999999994
pay_009355,320.84,WALLET,INSUFFICIENT_FUNDS,4,0.73,RETRY,0,0.15499999999999997
pay_009355,320.84,WALLET,INSUFFICIENT_FUNDS,4,0.73,SEND_REMINDER,1,0.455
pay_005180,1830.89,WALLET,CARD_EXPIRED,1,0.822,RETRY,0,0.261
pay_005180,1830.89,WALLET,CARD_EXPIRED,1,0.822,SEND_REMINDER,1,0.7809999999999999
pay_002866,1413.4,NETBANKING,INSUFFICIENT_FUNDS,4,0.986,RETRY,0,0.283
pay_002866,1413.4,NETBANKING,INSUFFICIENT_FUNDS,4,0.986,SEND_REMINDER,1,0.583
pay_007764,2939.02,NETBANKING,BANK_ERROR,2,0.823,RETRY,0,0.7415
pay_007764,2939.02,NETBANKING,BANK_ERROR,2,0.823,SEND_REMINDER,0,0.4115
pay_007117,7350.74,UPI,USER_CANCELLED,4,0.903,RETRY,0,0.44150000000000006
pay_007117,7350.74,UPI,USER_CANCELLED,4,0.903,SEND_REMINDER,0,0.5714999999999999
pay_003355,1124.34,UPI,NETWORK_ERROR,1,0.791,RETRY,1,0.7655000000000001
pay_003355,1124.34,UPI,NETWORK_ERROR,1,0.791,SEND_REMINDER,1,0.49550000000000005
pay_005277,557.58,NETBANKING,USER_CANCELLED,2,0.463,RETRY,0,0.3615000000000001
pay_005277,557.58,NETBANKING,USER_CANCELLED,2,0.463,SEND_REMINDER,1,0.4915
pay_000689,3193.17,CARD,BANK_ERROR,1,0.629,RETRY,1,0.7145
pay_000689,3193.17,CARD,BANK_ERROR,1,0.629,SEND_REMINDER,0,0.3845
pay_001779,1282.49,UPI,INSUFFICIENT_FUNDS,2,0.722,RETRY,1,0.291
pay_001779,1282.49,UPI,INSUFFICIENT_FUNDS,2,0.722,SEND_REMINDER,0,0.591
pay_000256,1227.35,UPI,USER_CANCELLED,3,0.466,RETRY,0,0.29300000000000004
pay_000256,1227.35,UPI,USER_CANCELLED,3,0.466,SEND_REMINDER,1,0.42299999999999993
pay_000154,2177.22,UPI,BANK_ERROR,2,0.788,RETRY,1,0.724
pay_000154,2177.22,UPI,BANK_ERROR,2,0.788,SEND_REMINDER,0,0.394
pay_006741,460.13,NETBANKING,CARD_EXPIRED,2,0.832,RETRY,1,0.196
pay_006741,460.13,NETBANKING,CARD_EXPIRED,2,0.832,SEND_REMINDER,1,0.716
pay_002849,1111.76,NETBANKING,CARD_EXPIRED,1,0.815,RETRY,0,0.2575
pay_002849,1111.76,NETBANKING,CARD_EXPIRED,1,0.815,SEND_REMINDER,1,0.7775
pay_006043,10526.08,NETBANKING,TIMEOUT,1,0.783,RETRY,1,0.7215
pay_006043,10526.08,NETBANKING,TIMEOUT,1,0.783,SEND_REMINDER,0,0.49150000000000005
pay_007168,1650.69,WALLET,CARD_EXPIRED,1,0.566,RETRY,0,0.133
pay_007168,1650.69,WALLET,CARD_EXPIRED,1,0.566,SEND_REMINDER,1,0.653
pay_001188,1510.65,UPI,INSUFFICIENT_FUNDS,2,0.91,RETRY,0,0.385
pay_001188,1510.65,UPI,INSUFFICIENT_FUNDS,2,0.91,SEND_REMINDER,0,0.685
pay_001275,4771.8,WALLET,CARD_EXPIRED,3,0.638,RETRY,0,0.029000000000000026
pay_001275,4771.8,WALLET,CARD_EXPIRED,3,0.638,SEND_REMINDER,0,0.549
pay_008321,362.07,NETBANKING,NETWORK_ERROR,1,0.758,RETRY,1,0.749
pay_008321,362.07,NETBANKING,NETWORK_ERROR,1,0.758,SEND_REMINDER,1,0.47900000000000004
pay_006796,5537.96,NETBANKING,CARD_EXPIRED,3,0.808,RETRY,0,0.11400000000000005
pay_006796,5537.96,NETBANKING,CARD_EXPIRED,3,0.808,SEND_REMINDER,1,0.634
pay_005812,5730.48,NETBANKING,NETWORK_ERROR,1,0.892,RETRY,1,0.8160000000000001
pay_005812,5730.48,NETBANKING,NETWORK_ERROR,1,0.892,SEND_REMINDER,1,0.546
pay_009927,927.51,CARD,FRAUD_SUSPECTED,1,0.613,RETRY,0,0.01
pay_009927,927.51,CARD,FRAUD_SUSPECTED,1,0.613,SEND_REMINDER,0,0.01
pay_006090,1750.63,NETBANKING,TIMEOUT,4,0.823,RETRY,0,0.5314999999999999
pay_006090,1750.63,NETBANKING,TIMEOUT,4,0.823,SEND_REMINDER,1,0.30150000000000005
pay_009756,4177.09,UPI,FRAUD_SUSPECTED,2,0.842,RETRY,0,0.010999999999999996
pay_009756,4177.09,UPI,FRAUD_SUSPECTED,2,0.842,SEND_REMINDER,0,0.010999999999999996
pay_009861,2934.59,UPI,BANK_ERROR,3,0.687,RETRY,1,0.6035
pay_009861,2934.59,UPI,BANK_ERROR,3,0.687,SEND_REMINDER,0,0.2735
pay_002059,2230.65,UPI,BANK_ERROR,2,0.828,RETRY,1,0.744
pay_002059,2230.65,UPI,BANK_ERROR,2,0.828,SEND_REMINDER,0,0.414
pay_009052,732.96,UPI,BANK_ERROR,1,0.461,RETRY,0,0.6305000000000001
pay_009052,732.96,UPI,BANK_ERROR,1,0.461,SEND_REMINDER,1,0.3005
pay_005993,813.51,NETBANKING,INSUFFICIENT_FUNDS,2,0.776,RETRY,0,0.318
pay_005993,813.51,NETBANKING,INSUFFICIENT_FUNDS,2,0.776,SEND_REMINDER,1,0.6180000000000001
pay_006805,905.8,WALLET,USER_CANCELLED,1,0.721,RETRY,1,0.5605
pay_006805,905.8,WALLET,USER_CANCELLED,1,0.721,SEND_REMINDER,0,0.6904999999999999
pay_008116,1591.13,CARD,BANK_ERROR,4,0.737,RETRY,0,0.5585
pay_008116,1591.13,CARD,BANK_ERROR,4,0.737,SEND_REMINDER,1,0.22849999999999998
pay_006549,2472.46,CARD,BANK_ERROR,4,0.631,RETRY,1,0.5055000000000001
pay_006549,2472.46,CARD,BANK_ERROR,4,0.631,SEND_REMINDER,0,0.1755
pay_002853,747.03,NETBANKING,CARD_EXPIRED,4,0.707,RETRY,0,0.01
pay_002853,747.03,NETBANKING,CARD_EXPIRED,4,0.707,SEND_REMINDER,0,0.5135000000000001
pay_008065,893.24,UPI,BANK_ERROR,3,0.504,RETRY,1,0.512
pay_008065,893.24,UPI,BANK_ERROR,3,0.504,SEND_REMINDER,0,0.182
pay_005069,1778.55,WALLET,USER_CANCELLED,3,0.807,RETRY,1,0.46350000000000013
pay_005069,1778.55,WALLET,USER_CANCELLED,3,0.807,SEND_REMINDER,1,0.5935
pay_003893,953.41,CARD,TIMEOUT,2,0.808,RETRY,1,0.6639999999999999
pay_003893,953.41,CARD,TIMEOUT,2,0.808,SEND_REMINDER,0,0.434
pay_003412,1309.68,NETBANKING,USER_CANCELLED,2,0.708,RETRY,0,0.48400000000000004
pay_003412,1309.68,NETBANKING,USER_CANCELLED,2,0.708,SEND_REMINDER,0,0.6139999999999999
pay_003067,7360.97,WALLET,CARD_EXPIRED,4,0.686,RETRY,0,0.01
pay_003067,7360.97,WALLET,CARD_EXPIRED,4,0.686,SEND_REMINDER,1,0.5030000000000001
pay_007074,4646.89,WALLET,FRAUD_SUSPECTED,2,0.696,RETRY,0,0.01
pay_007074,4646.89,WALLET,FRAUD_SUSPECTED,2,0.696,SEND_REMINDER,0,0.01
pay_000657,1828.3,CARD,INSUFFICIENT_FUNDS,1,0.984,RETRY,0,0.492
pay_000657,1828.3,CARD,INSUFFICIENT_FUNDS,1,0.984,SEND_REMINDER,1,0.792
pay_009064,962.5,NETBANKING,INSUFFICIENT_FUNDS,1,0.779,RETRY,1,0.3895
pay_009064,962.5,NETBANKING,INSUFFICIENT_FUNDS,1,0.779,SEND_REMINDER,0,0.6895
pay_006037,3604.85,NETBANKING,BANK_ERROR,2,0.532,RETRY,1,0.5960000000000001
pay_006037,3604.85,NETBANKING,BANK_ERROR,2,0.532,SEND_REMINDER,1,0.266
pay_007551,2377.21,CARD,NETWORK_ERROR,4,0.799,RETRY,0,0.5595000000000001
pay_007551,2377.21,CARD,NETWORK_ERROR,4,0.799,SEND_REMINDER,0,0.28950000000000004
pay_005585,4600.9,UPI,NETWORK_ERROR,4,0.834,RETRY,0,0.577
pay_005585,4600.9,UPI,NETWORK_ERROR,4,0.834,SEND_REMINDER,0,0.307
pay_004296,532.86,NETBANKING,NETWORK_ERROR,3,0.671,RETRY,1,0.5655
pay_004296,532.86,NETBANKING,NETWORK_ERROR,3,0.671,SEND_REMINDER,0,0.29550000000000004
pay_008173,2230.55,NETBANKING,USER_CANCELLED,1,0.537,RETRY,1,0.4685000000000001
pay_008173,2230.55,NETBANKING,USER_CANCELLED,1,0.537,SEND_REMINDER,1,0.5985
pay_009021,2102.55,UPI,INSUFFICIENT_FUNDS,2,0.484,RETRY,0,0.172
pay_009021,2102.55,UPI,INSUFFICIENT_FUNDS,2,0.484,SEND_REMINDER,0,0.47200000000000003
pay_006432,222.63,WALLET,NETWORK_ERROR,1,0.565,RETRY,1,0.6525
pay_006432,222.63,WALLET,NETWORK_ERROR,1,0.565,SEND_REMINDER,1,0.3825
pay_000681,3220.65,CARD,BANK_ERROR,3,0.691,RETRY,1,0.6055
pay_000681,3220.65,CARD,BANK_ERROR,3,0.691,SEND_REMINDER,0,0.27549999999999997
pay_009705,2790.4,UPI,TIMEOUT,2,0.768,RETRY,0,0.6439999999999999
pay_009705,2790.4,UPI,TIMEOUT,2,0.768,SEND_REMINDER,0,0.41400000000000003
pay_001362,2873.92,WALLET,NETWORK_ERROR,3,0.607,RETRY,1,0.5335
pay_001362,2873.92,WALLET,NETWORK_ERROR,3,0.607,SEND_REMINDER,0,0.2635
pay_002111,1169.94,UPI,USER_CANCELLED,1,0.698,RETRY,0,0.549
pay_002111,1169.94,UPI,USER_CANCELLED,1,0.698,SEND_REMINDER,1,0.6789999999999999
pay_000204,4200.85,NETBANKING,LIMIT_EXCEEDED,4,0.906,RETRY,0,0.193
pay_000204,4200.85,NETBANKING,LIMIT_EXCEEDED,4,0.906,SEND_REMINDER,1,0.49300000000000005
pay_003762,1792.07,CARD,CARD_EXPIRED,1,0.875,RETRY,1,0.28750000000000003
pay_003762,1792.07,CARD,CARD_EXPIRED,1,0.875,SEND_REMINDER,1,0.8075
pay_005632,3611.43,NETBANKING,USER_CANCELLED,2,0.94,RETRY,1,0.6000000000000001
pay_005632,3611.43,NETBANKING,USER_CANCELLED,2,0.94,SEND_REMINDER,1,0.73
pay_009817,1981.18,WALLET,INSUFFICIENT_FUNDS,3,0.641,RETRY,0,0.1805
pay_009817,1981.18,WALLET,INSUFFICIENT_FUNDS,3,0.641,SEND_REMINDER,1,0.48050000000000004
pay_009004,382.22,UPI,USER_CANCELLED,2,0.498,RETRY,0,0.37900000000000006
pay_009004,382.22,UPI,USER_CANCELLED,2,0.498,SEND_REMINDER,0,0.5089999999999999
pay_001639,9414.63,CARD,CARD_EXPIRED,1,0.937,RETRY,0,0.31850000000000006
pay_001639,9414.63,CARD,CARD_EXPIRED,1,0.937,SEND_REMINDER,1,0.8385
pay_006375,1576.02,CARD,INSUFFICIENT_FUNDS,1,0.627,RETRY,0,0.3135
pay_006375,1576.02,CARD,INSUFFICIENT_FUNDS,1,0.627,SEND_REMINDER,0,0.6135
pay_005815,257.69,NETBANKING,LIMIT_EXCEEDED,3,0.501,RETRY,0,0.0605
pay_005815,257.69,NETBANKING,LIMIT_EXCEEDED,3,0.501,SEND_REMINDER,0,0.36049999999999993
pay_005493,1335.41,UPI,INSUFFICIENT_FUNDS,2,0.849,RETRY,0,0.3545
pay_005493,1335.41,UPI,INSUFFICIENT_FUNDS,2,0.849,SEND_REMINDER,1,0.6545000000000001
pay_005564,3286.52,NETBANKING,TIMEOUT,4,0.666,RETRY,1,0.453
pay_005564,3286.52,NETBANKING,TIMEOUT,4,0.666,SEND_REMINDER,0,0.22300000000000003
pay_007956,9696.56,NETBANKING,INSUFFICIENT_FUNDS,4,0.856,RETRY,0,0.21799999999999997
pay_007956,9696.56,NETBANKING,INSUFFICIENT_FUNDS,4,0.856,SEND_REMINDER,0,0.518
pay_007215,1828.41,CARD,TIMEOUT,4,0.795,RETRY,1,0.5175000000000001
pay_007215,1828.41,CARD,TIMEOUT,4,0.795,SEND_REMINDER,0,0.28750000000000003
pay_007698,585.73,CARD,CARD_EXPIRED,4,0.652,RETRY,0,0.01
pay_007698,585.73,CARD,CARD_EXPIRED,4,0.652,SEND_REMINDER,1,0.48599999999999993
pay_004505,1523.47,WALLET,LIMIT_EXCEEDED,2,0.708,RETRY,0,0.23399999999999999
pay_004505,1523.47,WALLET,LIMIT_EXCEEDED,2,0.708,SEND_REMINDER,1,0.534
pay_001631,2664.54,NETBANKING,BANK_ERROR,4,0.598,RETRY,1,0.48900000000000005
pay_001631,2664.54,NETBANKING,BANK_ERROR,4,0.598,SEND_REMINDER,0,0.15899999999999997
pay_001211,668.42,UPI,USER_CANCELLED,1,0.605,RETRY,1,0.5025000000000001
pay_001211,668.42,UPI,USER_CANCELLED,1,0.605,SEND_REMINDER,1,0.6325
pay_007313,2162.76,WALLET,CARD_EXPIRED,1,0.858,RETRY,0,0.279
pay_007313,2162.76,WALLET,CARD_EXPIRED,1,0.858,SEND_REMINDER,1,0.7989999999999999
pay_007579,1153.38,CARD,NETWORK_ERROR,4,0.668,RETRY,0,0.49399999999999994
pay_007579,1153.38,CARD,NETWORK_ERROR,4,0.668,SEND_REMINDER,0,0.22400000000000003
pay_006852,988.42,WALLET,BANK_ERROR,3,0.743,RETRY,0,0.6315000000000001
pay_006852,988.42,WALLET,BANK_ERROR,3,0.743,SEND_REMINDER,0,0.3015
pay_001235,950.57,WALLET,LIMIT_EXCEEDED,3,0.865,RETRY,1,0.2425
pay_001235,950.57,WALLET,LIMIT_EXCEEDED,3,0.865,SEND_REMINDER,0,0.5425
pay_008743,2008.0,UPI,NETWORK_ERROR,2,0.673,RETRY,1,0.6365000000000001
pay_008743,2008.0,UPI,NETWORK_ERROR,2,0.673,SEND_REMINDER,0,0.36650000000000005
pay_009159,5531.84,CARD,TIMEOUT,3,0.709,RETRY,0,0.5444999999999999
pay_009159,5531.84,CARD,TIMEOUT,3,0.709,SEND_REMINDER,0,0.3145
pay_005409,1534.21,CARD,NETWORK_ERROR,4,0.79,RETRY,0,0.5549999999999999
pay_005409,1534.21,CARD,NETWORK_ERROR,4,0.79,SEND_REMINDER,0,0.28500000000000003
pay_006424,2018.54,NETBANKING,TIMEOUT,2,0.586,RETRY,0,0.5529999999999999
pay_006424,2018.54,NETBANKING,TIMEOUT,2,0.586,SEND_REMINDER,0,0.323
pay_002078,4736.75,NETBANKING,TIMEOUT,3,0.458,RETRY,1,0.41899999999999993
pay_002078,4736.75,NETBANKING,TIMEOUT,3,0.458,SEND_REMINDER,0,0.18900000000000006
pay_005244,3051.98,NETBANKING,USER_CANCELLED,3,0.538,RETRY,0,0.32900000000000007
pay_005244,3051.98,NETBANKING,USER_CANCELLED,3,0.538,SEND_REMINDER,1,0.45899999999999996
pay_003949,1445.2,UPI,LIMIT_EXCEEDED,2,0.584,RETRY,0,0.172
pay_003949,1445.2,UPI,LIMIT_EXCEEDED,2,0.584,SEND_REMINDER,1,0.47200000000000003
pay_002582,2468.4,UPI,NETWORK_ERROR,3,0.561,RETRY,0,0.5105000000000001
pay_002582,2468.4,UPI,NETWORK_ERROR,3,0.561,SEND_REMINDER,1,0.24050000000000005
pay_002725,8691.23,WALLET,BANK_ERROR,2,0.463,RETRY,0,0.5615000000000001
pay_002725,8691.23,WALLET,BANK_ERROR,2,0.463,SEND_REMINDER,0,0.23149999999999998
pay_004100,1915.67,UPI,TIMEOUT,1,0.695,RETRY,1,0.6775
pay_004100,1915.67,UPI,TIMEOUT,1,0.695,SEND_REMINDER,0,0.4475
pay_004079,1325.21,UPI,USER_CANCELLED,3,0.954,RETRY,0,0.537
pay_004079,1325.21,UPI,USER_CANCELLED,3,0.954,SEND_REMINDER,0,0.6669999999999999
pay_007049,653.77,NETBANKING,BANK_ERROR,3,0.671,RETRY,0,0.5955
pay_007049,653.77,NETBANKING,BANK_ERROR,3,0.671,SEND_REMINDER,0,0.2655
pay_005174,815.55,UPI,INSUFFICIENT_FUNDS,1,0.811,RETRY,1,0.4055
pay_005174,815.55,UPI,INSUFFICIENT_FUNDS,1,0.811,SEND_REMINDER,1,0.7055
pay_009366,544.22,UPI,CARD_EXPIRED,3,0.739,RETRY,0,0.07950000000000002
pay_009366,544.22,UPI,CARD_EXPIRED,3,0.739,SEND_REMINDER,1,0.5995
pay_006182,1416.07,WALLET,TIMEOUT,2,0.789,RETRY,1,0.6544999999999999
pay_006182,1416.07,WALLET,TIMEOUT,2,0.789,SEND_REMINDER,1,0.42450000000000004
pay_005728,1503.47,NETBANKING,USER_CANCELLED,1,0.832,RETRY,0,0.6160000000000001
pay_005728,1503.47,NETBANKING,USER_CANCELLED,1,0.832,SEND_REMINDER,1,0.746
pay_000498,1552.67,WALLET,NETWORK_ERROR,2,0.877,RETRY,1,0.7384999999999999
pay_000498,1552.67,WALLET,NETWORK_ERROR,2,0.877,SEND_REMINDER,1,0.46849999999999997
pay_009118,3240.2,UPI,INSUFFICIENT_FUNDS,4,0.862,RETRY,0,0.22099999999999997
pay_009118,3240.2,UPI,INSUFFICIENT_FUNDS,4,0.862,SEND_REMINDER,1,0.5210000000000001
pay_008066,1943.5,NETBANKING,FRAUD_SUSPECTED,3,0.554,RETRY,0,0.01
pay_008066,1943.5,NETBANKING,FRAUD_SUSPECTED,3,0.554,SEND_REMINDER,0,0.01
pay_004650,1504.92,CARD,FRAUD_SUSPECTED,4,0.749,RETRY,0,0.01
pay_004650,1504.92,CARD,FRAUD_SUSPECTED,4,0.749,SEND_REMINDER,0,0.01
pay_003278,2013.11,UPI,INSUFFICIENT_FUNDS,2,0.569,RETRY,0,0.21449999999999997
pay_003278,2013.11,UPI,INSUFFICIENT_FUNDS,2,0.569,SEND_REMINDER,0,0.5145
pay_000025,1169.69,UPI,FRAUD_SUSPECTED,3,0.51,RETRY,0,0.01
pay_000025,1169.69,UPI,FRAUD_SUSPECTED,3,0.51,SEND_REMINDER,0,0.01
